"id_bloqueio_cliente","id_cliente","id_tipo_bloqueio_cliente","dt_bloqueio","dt_desbloqueio","fl_liberado","dt_vencimento_fatura"
65869,31513,5,2022-09-06,,N,
60810,31513,9,2022-05-13,2022-07-13,S,2022-05-10
63674,31513,3,2022-07-13,2022-09-06,S,
57642,31514,3,2022-02-25,,N,
55902,31514,9,2021-12-25,2022-02-25,S,2021-12-15
54656,31514,2,2021-11-15,2021-11-27,S,2021-11-05
53190,31514,2,2021-09-15,2021-10-09,S,2021-09-05
53810,31515,2,2021-10-05,2021-10-15,S,2021-09-25
57149,31515,3,2022-02-04,2022-06-04,S,
55386,31515,9,2021-12-05,2022-02-04,S,2021-11-25
61743,31515,5,2022-06-04,,N,
57738,31523,2,2022-03-02,2022-03-08,S,2022-02-20
79602,31526,2,2023-06-13,2023-06-22,S,2023-06-10
75316,31526,2,2023-03-13,2023-03-14,S,2023-03-10
76482,31526,2,2023-04-13,2023-04-14,S,2023-04-10
68273,31529,2,2022-10-23,2022-11-09,S,2022-10-20
52057,31531,3,2021-07-20,,N,
50704,31531,9,2021-05-20,2021-07-20,S,2021-05-10
54620,31532,2,2021-11-11,2021-12-01,S,2021-11-01
57186,31532,2,2022-02-11,2022-03-28,S,2022-02-01
74770,31532,2,2023-03-04,2023-03-22,S,2023-03-01
71839,31532,2,2023-01-04,2023-01-31,S,2023-01-01
52058,31537,3,2021-07-20,,N,
50705,31537,9,2021-05-20,2021-07-20,S,2021-05-10
54625,31538,3,2021-11-11,,N,
53164,31538,9,2021-09-11,2021-11-11,S,2021-09-01
51841,31538,2,2021-07-11,2021-07-20,S,2021-07-01
62481,31542,9,2022-06-18,2022-08-18,S,2022-06-15
59437,31542,2,2022-04-18,2022-04-25,S,2022-04-15
61190,31542,2,2022-05-18,2022-05-26,S,2022-05-15
54516,31542,2,2021-11-04,2021-11-07,S,2021-10-25
65262,31542,3,2022-08-18,,N,
79603,31544,2,2023-06-13,2023-06-27,S,2023-06-10
81965,31544,2,2023-08-13,,N,2023-08-10
70586,31544,2,2022-12-13,2022-12-14,S,2022-12-10
73654,31544,2,2023-02-13,2023-03-09,S,2023-02-10
76514,31544,2,2023-04-13,2023-05-06,S,2023-04-10
69172,31544,2,2022-11-13,2022-11-18,S,2022-11-10
66244,31544,2,2022-09-13,2022-09-29,S,2022-09-10
64605,31544,2,2022-08-13,2022-08-19,S,2022-08-10
62024,31544,2,2022-06-13,2022-06-14,S,2022-06-10
50865,31546,9,2021-05-25,2021-07-25,S,2021-05-15
52212,31546,3,2021-07-25,,N,
79730,31547,3,2023-06-13,,N,
70587,31547,2,2022-12-13,2022-12-20,S,2022-12-10
76515,31547,2,2023-04-13,2023-06-13,S,2023-04-10
66245,31548,2,2022-09-13,2022-09-26,S,2022-09-10
82449,31552,2,2023-08-18,,N,2023-08-15
80565,31552,2,2023-06-18,2023-07-01,S,2023-06-15
79800,31552,2,2023-06-18,2023-07-01,S,2023-06-15
78382,31552,2,2023-05-18,2023-05-23,S,2023-05-15
77127,31552,2,2023-04-18,2023-04-27,S,2023-04-15
75562,31552,2,2023-03-18,2023-03-25,S,2023-03-15
69412,31552,2,2022-11-18,2022-11-19,S,2022-11-15
71067,31552,2,2022-12-18,2023-01-10,S,2022-12-15
65241,31552,2,2022-08-18,2022-08-20,S,2022-08-15
68151,31552,2,2022-10-18,2022-10-25,S,2022-10-15
78401,31555,2,2023-05-18,2023-05-19,S,2023-05-15
77128,31555,2,2023-04-18,2023-04-21,S,2023-04-15
73677,31555,2,2023-02-13,2023-02-22,S,2023-02-10
78634,31555,24,2023-05-22,,N,
75563,31555,2,2023-03-18,2023-03-24,S,2023-03-15
54691,31557,2,2021-11-20,2021-12-22,S,2021-11-10
77983,31557,2,2023-05-13,2023-06-08,S,2023-05-10
80902,31557,2,2023-07-13,2023-07-14,S,2023-07-10
66246,31557,2,2022-09-13,2022-09-17,S,2022-09-10
57739,31558,2,2022-03-02,2022-03-14,S,2022-02-20
62768,31558,3,2022-06-23,,N,
53677,31558,2,2021-09-30,2021-10-10,S,2021-09-20
59816,31558,9,2022-04-23,2022-06-23,S,2022-04-20
52059,31559,3,2021-07-20,,N,
50706,31559,9,2021-05-20,2021-07-20,S,2021-05-10
52061,31560,3,2021-07-20,,N,
50707,31560,9,2021-05-20,2021-07-20,S,2021-05-10
55833,31569,3,2021-12-20,2022-09-17,S,
54097,31569,9,2021-10-20,2021-12-20,S,2021-10-10
66454,31569,5,2022-09-17,,N,
64385,31572,2,2022-07-28,2022-08-17,S,2022-07-25
56123,31572,2,2022-01-04,2022-01-20,S,2021-12-25
76154,31572,2,2023-03-28,2023-04-10,S,2023-03-25
81531,31572,2,2023-07-28,,N,2023-07-25
79058,31572,2,2023-05-28,2023-06-03,S,2023-05-25
73163,31572,2,2023-01-28,2023-02-16,S,2023-01-25
62876,31572,2,2022-06-28,2022-07-06,S,2022-06-25
69919,31572,2,2022-11-28,2022-12-05,S,2022-11-25
68714,31572,2,2022-10-28,2022-11-04,S,2022-10-25
53138,31573,3,2021-09-04,,N,
51759,31573,9,2021-07-05,2021-09-04,S,2021-06-25
50866,31574,2,2021-05-25,2021-07-07,S,2021-05-15
54319,31574,3,2021-10-25,,N,
52805,31574,9,2021-08-25,2021-10-25,S,2021-08-15
52457,31576,3,2021-08-04,,N,
51093,31576,9,2021-06-04,2021-08-04,S,2021-05-25
76155,31577,2,2023-03-28,2023-04-12,S,2023-03-25
61305,31579,2,2022-05-23,2022-06-08,S,2022-05-20
56032,31579,2,2021-12-30,2022-02-10,S,2021-12-20
70441,31579,-3,2022-12-13,,N,
64015,31579,2,2022-07-23,2022-08-03,S,2022-07-20
65440,31579,2,2022-08-23,2022-10-08,S,2022-08-20
57575,31580,2,2022-02-25,2022-04-09,S,2022-02-15
62482,31580,2,2022-06-18,2022-06-23,S,2022-06-15
64481,31580,2,2022-07-18,2022-08-08,S,2022-07-15
54298,31580,2,2021-10-25,2021-11-17,S,2021-10-15
53554,31580,2,2021-09-25,2021-09-30,S,2021-09-15
78402,31580,2,2023-05-18,2023-07-18,S,2023-05-15
81333,31580,3,2023-07-18,,N,
69413,31580,2,2022-11-18,2022-11-24,S,2022-11-15
66474,31580,2,2022-09-18,2022-10-05,S,2022-09-15
71068,31580,2,2022-12-18,2023-02-04,S,2022-12-15
63798,31580,2,2022-07-18,2022-08-08,S,2022-07-15
52982,31581,3,2021-08-30,2023-03-01,S,
51664,31581,9,2021-06-30,2021-08-30,S,2021-06-20
74741,31581,5,2023-03-01,,N,
75347,31584,2,2023-03-13,2023-03-20,S,2023-03-10
77984,31584,2,2023-05-13,2023-05-20,S,2023-05-10
70588,31584,2,2022-12-13,2022-12-14,S,2022-12-10
73678,31584,2,2023-02-13,2023-02-16,S,2023-02-10
61306,31585,2,2022-05-23,2022-05-24,S,2022-05-20
56033,31585,2,2021-12-30,2022-01-06,S,2021-12-20
78786,31585,2,2023-05-23,2023-05-30,S,2023-05-20
68274,31585,2,2022-10-23,2022-10-25,S,2022-10-20
52626,31588,2,2021-08-20,2021-10-07,S,2021-08-10
75348,31588,2,2023-03-13,2023-04-19,S,2023-03-10
77985,31588,2,2023-05-13,2023-06-06,S,2023-05-10
70589,31588,2,2022-12-13,2023-02-03,S,2022-12-10
67794,31588,2,2022-10-13,2022-11-17,S,2022-10-10
64606,31588,2,2022-08-13,2022-09-08,S,2022-08-10
52062,31592,3,2021-07-20,,N,
50708,31592,9,2021-05-20,2021-07-20,S,2021-05-10
54163,31599,3,2021-10-20,,N,
52627,31599,9,2021-08-20,2021-10-20,S,2021-08-10
62583,31600,3,2022-06-18,2022-06-29,S,
59438,31600,9,2022-04-18,2022-06-18,S,2022-04-15
52134,31600,2,2021-07-25,2021-08-19,S,2021-07-15
63108,31600,5,2022-06-29,,N,
67387,31602,2,2022-10-08,2022-10-13,S,2022-10-05
64386,31607,2,2022-07-28,2022-07-29,S,2022-07-25
80276,31607,2,2023-06-28,2023-06-30,S,2023-06-25
76156,31607,2,2023-03-28,2023-03-31,S,2023-03-25
81532,31607,2,2023-07-28,2023-07-29,S,2023-07-25
74484,31607,2,2023-02-28,2023-03-01,S,2023-02-25
66990,31607,2,2022-09-28,2022-11-22,S,2022-09-25
63143,31608,9,2022-07-04,2022-09-04,S,2022-07-01
65860,31608,3,2022-09-04,,N,
57002,31611,2,2022-02-04,2022-02-05,S,2022-01-25
80277,31611,2,2023-06-28,2023-06-29,S,2023-06-25
76157,31611,2,2023-03-28,2023-04-07,S,2023-03-25
81533,31611,2,2023-07-28,2023-08-01,S,2023-07-25
79059,31611,2,2023-05-28,2023-06-08,S,2023-05-25
63618,31614,2,2022-07-13,2022-08-10,S,2022-07-10
53247,31614,2,2021-09-20,2021-10-07,S,2021-09-10
69173,31614,2,2022-11-13,2022-11-14,S,2022-11-10
66247,31614,2,2022-09-13,2022-09-14,S,2022-09-10
53678,31616,2,2021-09-30,2021-10-19,S,2021-09-20
59823,31616,2,2022-04-23,2022-05-13,S,2022-04-20
55211,31616,2,2021-11-30,2021-12-22,S,2021-11-20
77299,31616,2,2023-04-23,2023-05-15,S,2023-04-20
66859,31616,2,2022-09-23,2022-10-14,S,2022-09-20
72813,31616,2,2023-01-23,2023-03-05,S,2023-01-20
53884,31618,2,2021-10-11,2021-11-05,S,2021-10-01
52482,31618,2,2021-08-11,2021-09-03,S,2021-08-01
55494,31618,2,2021-12-11,2022-02-01,S,2021-12-01
61307,31619,2,2022-05-23,2022-05-28,S,2022-05-20
62642,31619,2,2022-06-23,2022-06-29,S,2022-06-20
59824,31619,2,2022-04-23,2022-04-27,S,2022-04-20
74266,31619,2,2023-02-23,2023-02-28,S,2023-02-20
75843,31619,2,2023-03-23,2023-03-29,S,2023-03-20
68275,31619,2,2022-10-23,2022-10-28,S,2022-10-20
72814,31619,2,2023-01-23,2023-01-25,S,2023-01-20
64016,31619,2,2022-07-23,2022-07-30,S,2022-07-20
65441,31619,2,2022-08-23,2022-08-28,S,2022-08-20
69862,31619,2,2022-11-23,2022-11-24,S,2022-11-20
76158,31620,2,2023-03-28,2023-05-28,S,2023-03-25
79149,31620,3,2023-05-28,,N,
69920,31620,2,2022-11-28,2022-11-30,S,2022-11-25
69314,31621,3,2022-11-13,,N,
66248,31621,2,2022-09-13,2022-11-13,S,2022-09-10
62643,31624,2,2022-06-23,2022-06-25,S,2022-06-20
53679,31624,2,2021-09-30,2021-11-12,S,2021-09-20
56874,31624,2,2022-01-30,2022-02-01,S,2022-01-20
58569,31624,2,2022-03-30,2022-04-15,S,2022-03-20
66919,31624,3,2022-09-23,,N,
64017,31624,9,2022-07-23,2022-09-23,S,2022-07-20
53195,31632,3,2021-09-15,,N,
51872,31632,9,2021-07-15,2021-09-15,S,2021-07-05
53191,31633,2,2021-09-15,2021-09-21,S,2021-09-05
62483,31635,2,2022-06-18,2022-07-13,S,2022-06-15
59439,31635,2,2022-04-18,2022-05-10,S,2022-04-15
71811,31635,5,2023-01-04,,N,
65242,31635,9,2022-08-18,2022-10-18,S,2022-08-15
68227,31635,3,2022-10-18,2023-01-04,S,
62644,31639,2,2022-06-23,2022-06-27,S,2022-06-20
61395,31640,3,2022-05-23,2023-07-06,S,
58570,31640,9,2022-03-30,2022-05-23,S,2022-03-20
80605,31640,5,2023-07-06,,N,
65780,31641,2,2022-08-28,2022-09-23,S,2022-08-25
64387,31641,2,2022-07-28,2022-07-29,S,2022-07-25
61486,31641,2,2022-05-28,2022-05-31,S,2022-05-25
58711,31641,2,2022-04-04,2022-04-20,S,2022-03-25
54521,31641,2,2021-11-04,2021-11-06,S,2021-10-25
55387,31641,2,2021-12-05,2021-12-15,S,2021-11-25
51760,31641,2,2021-07-05,2021-07-08,S,2021-06-25
80295,31641,2,2023-06-28,2023-06-29,S,2023-06-25
77462,31641,2,2023-04-28,2023-05-26,S,2023-04-25
81550,31641,2,2023-07-28,2023-08-03,S,2023-07-25
74485,31641,2,2023-02-28,2023-03-28,S,2023-02-25
73164,31641,2,2023-01-28,2023-01-31,S,2023-01-25
71584,31641,2,2022-12-28,2023-01-07,S,2022-12-25
62877,31641,2,2022-06-28,2022-07-07,S,2022-06-25
69921,31641,2,2022-11-28,2022-11-29,S,2022-11-25
68715,31641,2,2022-10-28,2022-11-09,S,2022-10-25
52966,31642,2,2021-08-30,2021-09-07,S,2021-08-20
59825,31642,2,2022-04-23,2022-06-17,S,2022-04-20
54378,31642,2,2021-10-30,2021-12-22,S,2021-10-20
74404,31642,3,2023-02-23,,N,
71358,31642,2,2022-12-23,2023-02-23,S,2022-12-20
65442,31642,2,2022-08-23,2022-10-07,S,2022-08-20
69863,31642,2,2022-11-23,2022-11-29,S,2022-11-20
50709,31645,2,2021-05-20,2021-06-08,S,2021-05-10
62495,31646,2,2022-06-18,2022-07-09,S,2022-06-15
80038,31646,3,2023-06-18,,N,
77129,31646,2,2023-04-18,2023-06-18,S,2023-04-15
72606,31646,2,2023-01-18,2023-02-18,S,2023-01-15
71069,31646,2,2022-12-18,2022-12-19,S,2022-12-15
61308,31648,2,2022-05-23,2022-06-30,S,2022-05-20
52967,31648,2,2021-08-30,2021-09-06,S,2021-08-20
59826,31648,2,2022-04-23,2022-05-03,S,2022-04-20
58571,31648,2,2022-03-30,2022-03-31,S,2022-03-20
54379,31648,2,2021-10-30,2021-12-13,S,2021-10-20
51665,31648,2,2021-06-30,2021-07-01,S,2021-06-20
66860,31648,2,2022-09-23,2022-09-29,S,2022-09-20
72949,31648,3,2023-01-23,,N,
64018,31648,2,2022-07-23,2022-07-29,S,2022-07-20
65443,31648,2,2022-08-23,2022-09-02,S,2022-08-20
69864,31648,2,2022-11-23,2023-01-23,S,2022-11-20
57150,31649,3,2022-02-04,,N,
55388,31649,9,2021-12-05,2022-02-04,S,2021-11-25
52387,31649,2,2021-08-04,2021-08-25,S,2021-07-25
51094,31649,2,2021-06-04,2021-06-23,S,2021-05-25
81966,31650,2,2023-08-13,2023-08-17,S,2023-08-10
80296,31655,2,2023-06-28,2023-06-30,S,2023-06-25
79060,31655,2,2023-05-28,2023-05-31,S,2023-05-25
78006,31659,2,2023-05-13,2023-07-13,S,2023-05-10
81070,31659,3,2023-07-13,,N,
81967,31667,2,2023-08-13,,N,2023-08-10
80903,31667,2,2023-07-13,2023-07-15,S,2023-07-10
52905,31670,3,2021-08-25,2023-02-18,S,
51545,31670,9,2021-06-25,2021-08-25,S,2021-06-15
73965,31670,5,2023-02-18,,N,
53260,31673,2,2021-09-20,2021-09-24,S,2021-09-10
60833,31673,2,2022-05-13,2022-07-09,S,2022-05-10
77712,31673,3,2023-04-28,,N,
74486,31673,2,2023-02-28,2023-04-28,S,2023-02-25
66249,31673,2,2022-09-13,2022-09-23,S,2022-09-10
71585,31673,2,2022-12-28,2023-01-13,S,2022-12-25
64607,31673,2,2022-08-13,2022-08-17,S,2022-08-10
69922,31673,2,2022-11-28,2022-12-06,S,2022-11-25
68716,31673,2,2022-10-28,2022-11-05,S,2022-10-25
53680,31675,9,2021-09-30,2021-11-30,S,2021-09-20
55252,31675,3,2021-11-30,,N,
54598,31681,3,2021-11-04,,N,
53106,31681,9,2021-09-04,2021-11-04,S,2021-08-25
61191,31695,2,2022-05-18,2022-05-21,S,2022-05-15
56687,31695,2,2022-01-25,2022-02-15,S,2022-01-15
59440,31695,2,2022-04-18,2022-04-19,S,2022-04-15
54304,31695,2,2021-10-25,2021-10-26,S,2021-10-15
55055,31695,2,2021-11-25,2021-11-27,S,2021-11-15
79801,31695,2,2023-06-18,2023-06-20,S,2023-06-15
78403,31695,2,2023-05-18,2023-05-20,S,2023-05-15
77130,31695,2,2023-04-18,2023-04-21,S,2023-04-15
75564,31695,2,2023-03-18,2023-03-22,S,2023-03-15
52628,31697,2,2021-08-20,2021-08-27,S,2021-08-10
52023,31697,2,2021-07-20,2021-07-23,S,2021-07-10
69315,31697,3,2022-11-13,,N,
66250,31697,2,2022-09-13,2022-11-13,S,2022-09-10
54657,31703,2,2021-11-15,2022-01-05,S,2021-11-05
58989,31709,2,2022-04-13,2022-04-14,S,2022-04-10
81100,31709,5,2023-07-14,,N,
70902,31709,3,2022-12-13,2023-07-14,S,
67824,31709,2,2022-10-13,2022-12-13,S,2022-10-10
64608,31709,2,2022-08-13,2022-09-17,S,2022-08-10
62034,31709,2,2022-06-13,2022-07-07,S,2022-06-10
53261,31710,2,2021-09-20,2021-09-25,S,2021-09-10
72085,31711,2,2023-01-13,2023-01-23,S,2023-01-10
73679,31711,2,2023-02-13,2023-02-28,S,2023-02-10
53262,31715,9,2021-09-20,2021-11-20,S,2021-09-10
54934,31715,3,2021-11-20,,N,
52024,31715,2,2021-07-20,2021-07-26,S,2021-07-10
51313,31715,2,2021-06-20,2021-06-23,S,2021-06-10
54704,31717,9,2021-11-20,2022-01-20,S,2021-11-10
53263,31717,2,2021-09-20,2021-10-09,S,2021-09-10
56601,31717,3,2022-01-20,,N,
70411,31719,2,2022-12-08,2023-01-07,S,2022-12-05
61309,31720,9,2022-05-23,2022-07-23,S,2022-05-20
64552,31720,5,2022-08-12,,N,
64135,31720,3,2022-07-23,2022-08-12,S,
55264,31727,2,2021-11-25,2021-12-01,S,2021-11-15
55056,31727,2,2021-11-25,2021-12-01,S,2021-11-15
66475,31727,2,2022-09-18,2022-11-18,S,2022-09-15
63810,31727,2,2022-07-18,2022-07-26,S,2022-07-15
65253,31727,2,2022-08-18,2022-08-21,S,2022-08-15
69664,31727,3,2022-11-18,,N,
58998,31728,9,2022-04-13,2022-06-13,S,2022-04-10
62289,31728,3,2022-06-13,,N,
54705,31729,9,2021-11-20,2022-01-20,S,2021-11-10
56602,31729,3,2022-01-20,,N,
58259,31731,2,2022-03-20,2022-03-28,S,2022-03-10
52242,31734,2,2021-07-30,2021-08-12,S,2021-07-20
61692,31739,3,2022-05-28,,N,
58712,31739,9,2022-04-04,2022-05-28,S,2022-03-25
61843,31740,3,2022-06-08,,N,
58892,31740,9,2022-04-08,2022-06-08,S,2022-04-05
72086,31746,2,2023-01-13,2023-01-17,S,2023-01-10
67825,31746,2,2022-10-13,2022-11-09,S,2022-10-10
64609,31746,2,2022-08-13,2022-08-23,S,2022-08-10
56688,31750,9,2022-01-25,2022-03-25,S,2022-01-15
58535,31750,3,2022-03-25,2022-06-03,S,
53555,31750,2,2021-09-25,2021-10-11,S,2021-09-15
55057,31750,2,2021-11-25,2021-11-26,S,2021-11-15
61735,31750,5,2022-06-03,,N,
80297,31751,2,2023-06-28,2023-07-01,S,2023-06-25
81551,31751,2,2023-07-28,2023-08-08,S,2023-07-25
71586,31751,2,2022-12-28,2022-12-30,S,2022-12-25
59732,31752,3,2022-04-18,,N,
57583,31752,9,2022-02-25,2022-04-18,S,2022-02-15
54305,31752,2,2021-10-25,2021-10-27,S,2021-10-15
52811,31752,2,2021-08-25,2021-09-14,S,2021-08-15
77463,31754,2,2023-04-28,2023-05-11,S,2023-04-25
81552,31754,2,2023-07-28,2023-08-10,S,2023-07-25
74487,31754,2,2023-02-28,2023-03-04,S,2023-02-25
73165,31754,2,2023-01-28,2023-02-01,S,2023-01-25
71587,31754,2,2022-12-28,2023-01-05,S,2022-12-25
58999,31760,2,2022-04-13,2022-05-10,S,2022-04-10
56505,31760,2,2022-01-20,2022-01-21,S,2022-01-10
75374,31760,3,2023-03-13,,N,
72087,31760,2,2023-01-13,2023-03-13,S,2023-01-10
69200,31760,2,2022-11-13,2022-12-09,S,2022-11-10
66266,31760,2,2022-09-13,2022-09-30,S,2022-09-10
64610,31760,2,2022-08-13,2022-08-23,S,2022-08-10
78007,31762,2,2023-05-13,2023-06-11,S,2023-05-10
64611,31762,2,2022-08-13,2022-08-27,S,2022-08-10
60029,31763,2,2022-04-28,2022-05-23,S,2022-04-25
57003,31763,2,2022-02-04,2022-02-25,S,2022-01-25
54706,31765,2,2021-11-20,2022-01-08,S,2021-11-10
75349,31765,2,2023-03-13,2023-03-14,S,2023-03-10
70601,31765,2,2022-12-13,2023-01-07,S,2022-12-10
55972,31766,3,2021-12-25,,N,
54306,31766,9,2021-10-25,2021-12-25,S,2021-10-15
61694,31770,3,2022-05-28,,N,
58713,31770,9,2022-04-04,2022-05-28,S,2022-03-25
50867,31776,9,2021-05-25,2021-07-25,S,2021-05-15
52215,31776,3,2021-07-25,,N,
81906,31777,2,2023-08-08,2023-08-15,S,2023-08-05
76315,31777,2,2023-04-08,2023-04-13,S,2023-04-05
80617,31777,2,2023-07-08,2023-07-12,S,2023-07-05
74832,31777,2,2023-03-08,2023-03-14,S,2023-03-05
77812,31777,2,2023-05-08,2023-05-12,S,2023-05-05
56506,31782,2,2022-01-20,2022-02-07,S,2022-01-10
75350,31782,2,2023-03-13,2023-03-15,S,2023-03-10
81981,31782,2,2023-08-13,2023-08-18,S,2023-08-10
52740,31784,3,2021-08-20,2021-08-24,S,
52757,31784,5,2021-08-24,,N,
51314,31784,9,2021-06-20,2021-08-20,S,2021-06-10
57643,31786,3,2022-02-25,,N,
55903,31786,9,2021-12-25,2022-02-25,S,2021-12-15
53556,31786,2,2021-09-25,2021-10-24,S,2021-09-15
52509,31787,2,2021-08-15,2021-10-07,S,2021-08-05
81907,31787,2,2023-08-08,,N,2023-08-05
76316,31787,2,2023-04-08,2023-04-15,S,2023-04-05
77813,31787,2,2023-05-08,2023-05-20,S,2023-05-05
67388,31787,2,2022-10-08,2022-10-10,S,2022-10-05
53435,31789,3,2021-09-20,,N,
52026,31789,9,2021-07-20,2021-09-20,S,2021-07-10
56689,31791,2,2022-01-25,2022-01-29,S,2022-01-15
58391,31791,2,2022-03-25,2022-03-26,S,2022-03-15
57584,31791,2,2022-02-25,2022-02-26,S,2022-02-15
81388,31795,2,2023-07-23,2023-08-09,S,2023-07-20
80160,31795,2,2023-06-23,2023-06-30,S,2023-06-20
74271,31795,2,2023-02-23,2023-04-10,S,2023-02-20
51208,31796,2,2021-06-15,2021-07-01,S,2021-06-05
78008,31800,2,2023-05-13,2023-05-20,S,2023-05-10
80918,31800,2,2023-07-13,,N,2023-07-10
58894,32601,2,2022-04-08,2022-04-13,S,2022-04-05
74834,32601,2,2023-03-08,2023-03-28,S,2023-03-05
56741,35436,2,2022-01-25,2022-02-15,S,2022-01-15
58466,35436,2,2022-03-25,2022-04-19,S,2022-03-15
82563,35436,2,2023-08-18,,N,2023-08-15
79778,35436,2,2023-06-18,2023-06-23,S,2023-06-15
77012,35436,2,2023-04-18,2023-05-02,S,2023-04-15
80236,35436,2,2023-06-18,2023-06-27,S,2023-06-15
74209,35436,2,2023-02-18,2023-03-07,S,2023-02-15
71203,35436,2,2022-12-18,2023-01-04,S,2022-12-15
65125,35436,2,2022-08-18,2022-08-19,S,2022-08-15
68002,35436,2,2022-10-18,2022-11-01,S,2022-10-15
71485,39290,24,2022-12-27,,N,
79881,39858,2,2023-06-18,2023-06-20,S,2023-06-15
78391,39858,2,2023-05-18,2023-05-23,S,2023-05-15
69640,39858,2,2022-11-18,2022-11-23,S,2022-11-15
70039,39909,2,2022-11-28,2022-12-01,S,2022-11-25
80060,41432,2,2023-06-23,,N,2023-06-20
